"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"QKI",0.000665426705428099,1.10315923715154,0.973,0.961,1
"ZNRF1",0.000668565714236225,-0.753294902577288,0.788,0.895,1
"PRPS1",0.000670608705750944,-0.412199708423786,0.372,0.566,1
"SUB1",0.000672277819360849,-0.618559962699812,0.85,0.934,1
"LINC01495",0.000674082698300784,-2.32386387261405,0.035,0.184,1
"CTD-2525I3.3",0.000674082698300784,-1.40400750431538,0.035,0.184,1
"PRMT2",0.000675522961823312,-0.957544500362819,0.46,0.671,1
"UROS",0.000675646820796848,-0.787929924139653,0.319,0.526,1
"CHAF1B",0.000678358006188881,-0.388062585694961,0.239,0.5,1
"GTF2F2",0.00067980083375443,-0.161398780696514,0.619,0.895,1
"SLC37A1",0.000681258815761608,-0.949681541513928,0.389,0.566,1
"TAF12",0.00068254099865039,-1.76389977419241,0.204,0.408,1
"ZNF672",0.000682700352668549,-3.29865522996873,0.062,0.224,1
"PRPF8",0.000685417070938643,-0.837835182119619,0.796,0.934,1
"RCOR1",0.000685520005343127,1.09055644472901,0.991,0.934,1
"NAPRT",0.000685526092795243,-0.756727887290471,0.637,0.816,1
"MSL1",0.000687740454252831,-0.851639918348045,0.575,0.75,1
"LRRC58",0.000687824868008866,-0.657350965192881,0.593,0.829,1
"RNASE10",0.000688212168599181,-1.5049527615693,0.106,0.303,1
"TEX10",0.000692195582870089,-0.825466858514209,0.496,0.711,1
"FAM102B",0.000694332365614598,-0.42053641507172,0.469,0.724,1
"IKBKE",0.000694856460459564,-0.927017428121006,0.204,0.434,1
"ECHDC1",0.000697577565677303,-0.792298943376183,0.239,0.461,1
"TUBG1",0.00070138193788925,-1.95771395723411,0.133,0.329,1
"SF3B4",0.00070237560024611,-0.149802496641157,0.221,0.474,1
"NUP42",0.000704160693356165,-0.247083523950011,0.345,0.605,1
"LSM12",0.000705738230317617,-0.92179887989471,0.46,0.697,1
"DCAKD",0.000705892357610044,-1.4693331756174,0.23,0.474,1
"HNRNPH3",0.000706104025014677,-0.241817464582579,0.814,0.908,1
"PREB",0.000708606600253002,-1.33507790943807,0.106,0.303,1
"PLA2G15",0.00070926201266688,-0.363917463856643,0.221,0.447,1
"SLC25A10",0.000709568157394354,-1.41108992110251,0.115,0.303,1
"EEF1B2",0.000709806776205771,-0.681130137754491,0.982,1,1
"RP11-384C4.7",0.000709903330665182,-1.18703285154154,0.301,0.487,1
"MAP4K2",0.000710001196025746,-0.48252380306096,0.442,0.658,1
"PAM16",0.000711579191039504,-0.412040174416728,0.442,0.697,1
"MRPL36",0.000713540780340399,-2.00466540815386,0.23,0.434,1
"CAPZB",0.00071861381121969,-0.220687996476465,0.752,0.961,1
"RABIF",0.000723434475120034,-0.692750066114431,0.159,0.382,1
"RNF144A",0.000723680107122205,-0.547894968876065,0.469,0.671,1
"TLE5",0.000727371408445702,-0.630467247425686,0.761,0.934,1
"CHCHD5",0.000727676026089546,-1.11861269316626,0.292,0.526,1
"CBWD5",0.000731416837736852,0.65049050509794,0.345,0.671,1
"PSMA4",0.000733043360730854,-0.737873300418935,0.708,0.803,1
"COX7A2",0.000735859953562213,-0.775877745467059,0.743,0.816,1
"FYCO1",0.000737004089431442,-0.85034209237591,0.319,0.553,1
"HCFC2",0.00073745438733179,-0.820757707306363,0.15,0.368,1
"TMEM144",0.000738122075532136,-1.46763927903279,0.08,0.263,1
"CLN6",0.0007386560909449,-0.630154714375144,0.274,0.526,1
"NUP93",0.000740045674555458,-0.458156560883939,0.832,0.934,1
"POGLUT1",0.000741729275960188,-0.766626511375644,0.336,0.566,1
"ZCCHC7",0.000742487050064022,-0.466164694503263,0.832,0.921,1
"CHST14",0.000742770650861486,-1.35861819037689,0.035,0.184,1
"SIL1",0.000742997305854851,-0.327335838071969,0.69,0.882,1
"MTX3",0.000743602923783912,-1.62459230845324,0.088,0.276,1
"THUMPD2",0.000743714259170613,-0.482140414190799,0.496,0.711,1
"BFAR",0.000744206666778033,-0.511233142499663,0.442,0.684,1
"SPARC",0.000745809002815935,-2.36717328258355,0.053,0.211,1
"GLMN",0.000746529757439565,-0.308840854252928,0.522,0.737,1
"WRNIP1",0.000747980889547799,-0.72542629815876,0.451,0.645,1
"SERGEF",0.000748865272802675,-0.98905277337643,0.239,0.461,1
"XRCC2",0.000749674791520932,-1.1413695392988,0.15,0.355,1
"PLEKHJ1",0.000749706136847802,-0.366889586057802,0.274,0.487,1
"PHF7",0.00075003073496239,-0.228908897521774,0.434,0.645,1
"FHOD1",0.000750517668464984,-0.469557880982653,0.354,0.618,1
"SYK",0.00075218977711035,-0.165897666461174,0.743,0.934,1
"HADHA",0.000752543894634392,-0.558452276648516,0.655,0.803,1
"IL22RA1",0.000755155115415,-0.603652439080763,0.018,0.145,1
"NUDT9",0.000755595821350991,-2.61006388638986,0.097,0.276,1
"HMGN3",0.000758052567632173,-0.426607722107338,0.717,0.855,1
"MED13L",0.000760517821418083,0.637502688097614,1,1,1
"KIF1B",0.000762308871832856,-0.600366761331545,0.381,0.632,1
"CD55",0.000763815472267648,1.70112479411763,0.743,0.618,1
"LUC7L3",0.000764120511876673,-0.10764031687137,0.956,0.987,1
"CCDC142",0.000767053867583992,-2.60614543472339,0.097,0.276,1
"ELOF1",0.000769851065979968,-1.03109444072104,0.15,0.355,1
"BTBD10",0.000771550928365771,-0.49481043463725,0.327,0.526,1
"PIK3CD-AS2",0.000772266140075319,-0.746607651457805,0.018,0.145,1
"KLHL17",0.000772620415478837,0.162243875937424,0.053,0.211,1
"CCDC85B",0.000772839179011348,-1.66878883228097,0.292,0.5,1
"HDAC7",0.000772896356488765,-0.817960934425525,0.522,0.724,1
"TRAF7",0.000772996496486111,0.961734986434904,0.407,0.697,1
"CDC23",0.000775136330394007,-0.956070936439329,0.177,0.382,1
"IFT27",0.000777348163643351,-0.734034786103799,0.15,0.368,1
"EBNA1BP2",0.000778731028008976,-1.30692597066916,0.336,0.526,1
"SNAP29",0.000781622111752049,-1.18487239349098,0.274,0.5,1
"ZNF724",0.00078196960904897,-0.854099037281175,0.159,0.382,1
"PIGG",0.000782357106362214,-0.206338392496548,0.416,0.645,1
"RP11-390F4.3",0.00078351257673929,-3.24252427867041,0.027,0.158,1
"CTC-510F12.4",0.000784979450056545,-0.357264633613976,0.23,0.474,1
"GLUD1",0.000788217745267436,-0.638556596442504,0.496,0.697,1
"GCHFR",0.000790192374267444,-4.09542459623754,0.115,0.289,1
"EIF6",0.000791272485548221,-0.985480881871485,0.646,0.75,1
"RPP21",0.000793829990814302,-1.75076871611206,0.283,0.474,1
"TMTC2",0.000794605230250621,-0.372539546610133,0.743,0.882,1
"MRPL40",0.0007946715408615,-2.19733212354004,0.221,0.408,1
"PAFAH1B3",0.000798690134000941,0.264645901293323,0.212,0.408,1
"MICA",0.000803289539512561,-2.19346015518773,0.159,0.355,1
"FTH1",0.000806637149230576,0.746679622057608,1,1,1
"RP3-388E23.3",0.000807573145507385,-3.06322432084146,0.018,0.145,1
"NXPE3",0.000808500694231239,-1.26862387334404,0.195,0.434,1
"Z83001.1",0.000808740593184014,-1.58178352466387,0.044,0.197,1
"ZNF569",0.000809094549711543,-1.99984484542747,0.133,0.316,1
"ABCB7",0.000809810354998381,-0.700289170646361,0.566,0.75,1
"ANAPC7",0.000814731363744242,0.112374693468332,0.575,0.816,1
"ERP29",0.000823379060155767,-0.51578022549354,0.611,0.803,1
"ERCC3",0.000823395614784746,-0.511746942009198,0.451,0.658,1
"CBX2",0.000823696644939023,-0.965876711567453,0.044,0.197,1
"TMEM50A",0.000824176497838473,-0.548463418398137,0.717,0.842,1
"FBXL17",0.00082427854850896,-0.610443698037844,0.681,0.829,1
"TMEM168",0.000824491491250425,-0.392270064663895,0.221,0.461,1
"NUDT22",0.000828707763875502,-0.231758622314377,0.106,0.289,1
"TIA1",0.000830197975438102,-0.237872578332141,0.531,0.724,1
"H4C11",0.000833941516789855,1.42013800494623,0.283,0.079,1
"NOSIP",0.000834413689220611,-1.55556738523582,0.31,0.526,1
"ABHD14A",0.000834686837076885,-1.31534581307111,0.257,0.447,1
"CIT",0.000834686837076885,-2.15723901435113,0.257,0.447,1
"SLC35C2",0.000838653445735619,-0.352790725339581,0.407,0.618,1
"PIN4",0.000841633758209103,-0.926750739490593,0.31,0.5,1
"C21orf91",0.000842191685953329,-1.3502600621965,0.239,0.461,1
"NF2",0.000845553656289241,-0.401102372058577,0.398,0.658,1
"RP11-72M17.1",0.000850622935276319,4.53702383862317,0.186,0.026,1
"CBR4",0.000852467233854558,0.758421526227932,0.283,0.553,1
"DNPEP",0.000852945562997498,-0.723358695940371,0.566,0.737,1
"AKT1",0.000852945562997498,-0.695330146092408,0.566,0.737,1
"RABGAP1L",0.000854338459953836,-0.43724849722735,0.92,0.974,1
"DMXL2",0.000858148466365372,-0.286410569770664,0.363,0.618,1
"EIF2AK1",0.000858478831721739,-0.150531362654281,0.504,0.816,1
"PUF60",0.000862660490870019,-0.620444126141792,0.681,0.803,1
"PPP1R14B",0.00086447106078136,0.239009213383234,0.504,0.776,1
"ODF3B",0.000867067642859112,5.01916363904967,0.265,0.079,1
"RBMS3",0.000869539263501556,1.41428193422168,0.814,0.684,1
"ZDHHC14",0.00086955171766551,-0.977634395603725,0.496,0.684,1
"FLJ37453",0.000870183133430699,-0.174283846586892,0.274,0.553,1
"MRPL21",0.000872020896075525,-0.803831931739183,0.354,0.566,1
"HIVEP1",0.000873811254063093,-0.304635397344989,0.602,0.816,1
"LIX1L",0.00087504480943201,-1.47852744558374,0.204,0.421,1
"PSMB7",0.000875795670794444,-0.463954466651612,0.77,0.895,1
"SUPT7L",0.000878365011188471,-1.11215318103359,0.319,0.553,1
"TALDO1",0.000879885190033229,-0.59844242552517,0.814,0.934,1
"HILPDA",0.000880526345749945,-0.803559330906083,0.142,0.342,1
"KDM6A",0.000880701928504647,0.530871943208469,0.991,1,1
"HOXA10",0.000881583804166596,-0.143210167856485,0.389,0.632,1
"SIRT2",0.000881812684570591,0.649706305646137,0.327,0.566,1
"SOD2",0.00088202415025841,0.5499578521737,0.611,0.816,1
"ARFGAP2",0.000882220327243898,-0.68442313771035,0.717,0.895,1
"APOBEC3D",0.000882723305327533,-1.66720610781423,0.018,0.145,1
"PCMT1",0.000886267491117245,-0.589233616102362,0.522,0.737,1
"SLC25A24",0.000886442062126461,-0.156385570407258,0.407,0.658,1
"SPOP",0.000887087076595148,-0.743116260237917,0.354,0.592,1
"SYNE3",0.000889261306556203,-0.645263028582473,0.496,0.75,1
"AAAS",0.000892797759511226,-0.875356457935204,0.23,0.474,1
"CBLB",0.000894879263062029,-1.25423506103014,0.549,0.776,1
"CD82",0.000897106177879602,1.25219392192489,0.92,0.816,1
"RNF169",0.000898069516119587,-0.698870633246923,0.434,0.658,1
"KLHL12",0.000898213148312076,-0.839322454741881,0.142,0.355,1
"STRADA",0.00090404351321517,-0.295276526231792,0.619,0.803,1
"KIF26B",0.000904174413767975,-1.79699281333003,0.15,0.342,1
"ITGA5",0.000904482453664046,0.439127801263866,0.69,0.921,1
"IPO7",0.000907747497481946,-0.159473108482149,0.761,0.895,1
"CTD-3088G3.8",0.00090796184875254,-1.41423880555903,0.575,0.803,1
"PGD",0.000909131221936327,0.294268537520234,0.761,0.882,1
"SCHIP1",0.000909512630111239,-2.66726868202063,0.009,0.118,1
"RP11-354M20.3",0.000909512630111239,-2.99250216872126,0.009,0.118,1
"POGLUT2",0.000909512630111239,-1.99628108345525,0.009,0.118,1
"CD19",0.000909512630111239,-2.77805213750999,0.009,0.118,1
"HOXB4",0.000911391418607119,-0.974814721550028,0.336,0.566,1
"USP14",0.00091290256104319,1.08051706796692,0.947,0.882,1
"FUT10",0.000914875652385183,-1.27880497855033,0.221,0.434,1
"CDK5",0.000919840766000668,-1.49236991772672,0.115,0.316,1
"RP11-847H18.3",0.000922682925741751,-0.637497796496472,0.018,0.145,1
"NCKAP1L",0.00092483878166984,-0.140624240882316,0.77,0.921,1
"LAMTOR5",0.000925751972579914,-0.8077903180455,0.646,0.776,1
"MRPL10",0.000926676653215309,-1.76633974159161,0.168,0.355,1
"POLR2G",0.000927119563566041,-0.620152571894715,0.531,0.724,1
"UBAP2L",0.000927315080520842,-0.319472313226908,0.593,0.816,1
"TRPM7",0.00092929968707323,-0.533044117903566,0.726,0.908,1
"ABCF2",0.000929649721102427,-0.559219210047981,0.204,0.421,1
"HNRNPR",0.0009301975433582,-0.229527371027024,0.876,0.974,1
"C3orf35",0.000931215151474023,-0.748832156363609,0.301,0.526,1
"ARL5A",0.00093298389799129,-1.30637581426635,0.584,0.711,1
"THOC6",0.000937826201162421,-1.05696620543074,0.257,0.474,1
"GCSH",0.000938367758956794,-0.816767648351811,0.23,0.434,1
"POGK",0.00093928818631881,0.59521231317008,0.248,0.513,1
"SIPA1",0.000940190191346801,0.20533260798471,0.46,0.697,1
"PSMG1",0.000940368679969338,-0.650972786029331,0.301,0.487,1
"MDM1",0.000940718857989838,-1.67483920332206,0.15,0.342,1
"PDCD2L",0.00094178928979852,-1.04814205513427,0.062,0.224,1
"AARSD1",0.000942064218333537,-0.136413606864223,0.407,0.632,1
"GABARAPL1",0.000944435277975435,2.04449477641488,0.257,0.066,1
"FBXO7",0.000944453549251549,-0.398141594818632,0.619,0.855,1
"ELP4",0.000944869544589011,-0.35044024162165,0.531,0.763,1
"CEP162",0.00095036295706071,-1.04397262319646,0.15,0.355,1
"CSNK2B",0.000950416547907561,-0.178723833056197,0.619,0.776,1
"EML2",0.000950890677839408,-0.454851814526237,0.283,0.513,1
"ARPC2",0.00095178052505131,-0.384317904400417,1,1,1
"FBXO44",0.000952912456142518,0.463453953252869,0.044,0.197,1
"SS18L2",0.00095526899279223,-1.04668500172489,0.319,0.539,1
"ACVR1B",0.000958802011122304,3.18063594320167,0.186,0.026,1
"FUOM",0.000959392104797531,-0.715111156093538,0.106,0.303,1
"ZNF625",0.000959460616838049,-2.28866075320071,0.097,0.276,1
"NSUN3",0.000960347459022088,-0.299900707724169,0.389,0.645,1
"LATS2-AS1",0.000964445298703633,-3.4742497311765,0.027,0.158,1
"MAGED1",0.000969905813176092,0.799550447225783,0.283,0.526,1
"RPL4",0.000970362067560649,-0.677152675976865,1,1,1
"RAB38",0.000973807902457047,-1.23554873523633,0.062,0.224,1
"R3HCC1L",0.000975271719510918,-0.570578876278489,0.628,0.855,1
"RP11-439L18.1",0.000975553788031165,1.96832063650815,0.327,0.118,1
"RABL2A",0.000975553788031165,-1.13044427760703,0.159,0.368,1
"CEP44",0.000977841969201447,-0.679149871343636,0.221,0.447,1
"BAZ1B",0.000978117090230122,-0.698071790841154,0.699,0.882,1
"GIT1",0.00097907136418053,-0.520686522874322,0.319,0.553,1
"SCAP",0.000979147026296532,-0.685351266710224,0.646,0.803,1
"SCAMP1-AS1",0.000981476605326656,-1.99525072277303,0.212,0.408,1
"GMDS-DT",0.000982590234559485,-0.332987210710122,0.726,0.934,1
"CYP4F2",0.000984522669076678,2.71441095386217,0.133,0,1
"ZCCHC3",0.000986145508855343,-1.2916129451996,0.195,0.421,1
"AC009120.6",0.000986852047562008,-0.288957685641748,0.558,0.737,1
"CTB-31O20.2",0.000988252488468425,-1.62828328619438,0.097,0.276,1
"DNAAF5",0.000991055196507199,-0.856066833286047,0.23,0.474,1
"MIB2",0.000994252397015662,-1.58237525382745,0.363,0.605,1
"ARF6",0.000997782585235143,-0.799641266166115,0.54,0.684,1
"RP11-165F24.3",0.00100019314377761,-1.29351082971407,0.115,0.316,1
"RP4-785G19.5",0.00100019314377761,-0.343614444696367,0.115,0.316,1
"PNPLA2",0.00100260483145224,1.27209207345043,0.779,0.684,1
"H1-0",0.00100295440471738,0.912194431274729,0.159,0.013,1
"RP11-670E13.6",0.00100354570133631,-2.3811879932359,0.097,0.289,1
"FRRS1",0.00100486909437967,-1.98752489310497,0.088,0.263,1
"PPM1K-DT",0.00100488763116668,-1.78074712946951,0.009,0.118,1
"SIMC1",0.00100489570041975,-1.37586570106359,0.257,0.461,1
"CMC1",0.00100530690461835,-0.597510697480225,0.442,0.671,1
"MTBP",0.00101028566912866,-0.126194623538356,0.195,0.421,1
"NSUN5",0.0010109898936886,-1.52003320750919,0.212,0.421,1
"ALG11",0.00101435720443583,-0.427056704265387,0.15,0.355,1
"AQR",0.0010187241588085,-0.487573071572763,0.646,0.855,1
"YWHAQ",0.00102380663899244,-0.286933515158559,0.885,0.947,1
"P3H1",0.00102475244319894,-1.29080414059377,0.354,0.553,1
"SPOUT1",0.00102597160581686,-0.118985548486814,0.248,0.447,1
"MAP10",0.00103013684759288,-2.23506679137179,0.009,0.118,1
"STX18-AS1",0.00103497184208764,-0.588580399633648,0.195,0.421,1
"SUGT1",0.00103906520503621,-0.30978329355186,0.54,0.737,1
"YTHDF1",0.00103906530403702,-0.369205113510424,0.31,0.526,1
"UNC50",0.00103939040030769,-1.593245014777,0.186,0.382,1
"MBD4",0.00103984214784214,-0.56445820699522,0.398,0.658,1
"CHEK2",0.00104062160183984,-1.29067038920442,0.186,0.408,1
"INPP5F",0.00104084418483612,-1.17810266512243,0.274,0.513,1
"C6orf89",0.0010429906493232,-0.739828927012677,0.23,0.434,1
"HERC4",0.00104315353057521,-0.531137445015737,0.593,0.803,1
"SYNJ2",0.00104950344307494,-0.984636568170587,0.159,0.382,1
"CD69",0.00105200937392324,1.63123199656191,0.929,0.855,1
"MTHFD2",0.00105521122088856,0.36130278163155,0.451,0.684,1
"BBS5",0.00105969451864586,-1.0687586051839,0.106,0.289,1
"S100A1",0.00106048980239739,-1.70769858177481,0,0.092,1
"RP11-479J7.1",0.00106048980239739,-0.830325755162319,0,0.092,1
"PDGFRB",0.00106048980239739,-0.98437985795189,0,0.092,1
"RP1-292L20.4",0.00106048980239739,-1.29614325206538,0,0.092,1
"RPP25",0.00106048980239739,-1.89261045325903,0,0.092,1
"RP11-166P13.4",0.00106048980239739,-2.87848079024315,0,0.092,1
"CTC-218B8.3",0.00106048980239739,-2.55849576528748,0,0.092,1
"CD93",0.00106048980239739,-1.96242987909869,0,0.092,1
"APOBEC3H",0.00106048980239739,-2.05012475938094,0,0.092,1
"RSF1",0.00106533897604508,-0.810502854920073,0.885,0.974,1
"TOR2A",0.00106680139489088,-2.29055558251299,0.195,0.382,1
"FAM114A1",0.0010687641294988,-2.50472668845948,0.027,0.158,1
"NRM",0.00106892158534033,-0.493028685989104,0.248,0.487,1
"RASA1",0.00106909479153182,-0.570980717833191,0.354,0.605,1
"RP11-657O9.1",0.0010713576458023,2.32540807352924,0.248,0.066,1
"DEPDC1B",0.00107264832397858,-0.466981607866031,0.15,0.342,1
"TTC1",0.00107393286208151,-0.815641822449162,0.442,0.645,1
"ZNF562",0.00107426560011153,-0.248636078792827,0.487,0.697,1
"C8orf37-AS1",0.00107498324688052,-4.30336792387138,0.106,0.289,1
"ANKUB1",0.00107638173096724,-1.39408713892612,0.177,0.355,1
"FBXW4",0.00107641821825145,-0.358065209101262,0.354,0.579,1
"DEGS1",0.00107939669805633,-0.238306117363482,0.416,0.684,1
"TMEM208",0.00107961054696713,-0.509176054043338,0.23,0.447,1
"CAPS2",0.00108370360393106,0.739707605092534,0.088,0.263,1
"BEGAIN",0.00108445672575268,-3.64266750454836,0.035,0.171,1
"MFSD4B",0.00108741727142018,-0.984373782215024,0.265,0.487,1
"FAM210A",0.0010906104591967,-0.296322696217679,0.283,0.539,1
"FUNDC2",0.0010935698107564,-0.147002431096616,0.407,0.592,1
"FOXM1",0.0010954455656111,-2.2872771431268,0.142,0.329,1
"DAP",0.00109592617665897,0.1631523752424,0.478,0.711,1
"COL4A5",0.00110372001736273,-0.494822387726265,0.336,0.579,1
"FAM120AOS",0.00110759142462193,-0.37212560806789,0.381,0.645,1
"HK1",0.00110846557101929,-0.151058662705453,0.504,0.776,1
"DPM3",0.00111011760112288,-1.78929217423836,0.301,0.487,1
"CERS5",0.00111737437269853,-0.485792576672017,0.646,0.829,1
"ARL10",0.00111965879268355,0.525032549048071,0.248,0.461,1
"TAF5",0.00112017456831455,-0.987739429253635,0.08,0.25,1
"SPAG5",0.00112017456831455,-1.94053968751188,0.08,0.25,1
"ELOC",0.00112197376388977,-0.385478427068683,0.584,0.803,1
"SHMT1",0.00112346646374052,-1.73852931958614,0.133,0.316,1
"POLR2J3",0.00112744421228112,-0.441600401145463,0.593,0.789,1
"NEPRO",0.00113185302436763,-1.58287711512953,0.425,0.658,1
"CT45A5",0.00113275973301307,-0.939755000355921,0.053,0.211,1
"RP11-475C16.2",0.00113711828886194,0.513815729136069,0.009,0.118,1
"GPAA1",0.00113844009635902,-0.395989658415162,0.451,0.645,1
"ZFPL1",0.00113850942861398,0.229594860704241,0.204,0.434,1
"PTX3",0.0011394675012232,2.37865148065775,0.319,0.118,1
"LRRC69",0.0011394675012232,0.647977203217746,0.159,0.355,1
"DONSON",0.0011394675012232,-2.33191195846776,0.159,0.355,1
"GLA",0.00114186138518487,-0.204327804748598,0.513,0.75,1
"NFKB1",0.00114621224821659,1.00606468614264,0.938,0.934,1
"SLC6A6",0.00114928977859208,-0.169093835370827,0.611,0.803,1
"N4BP2",0.00114928977859208,-0.693120366969878,0.611,0.803,1
"ATP2C1",0.00115334407924442,0.920566776071201,0.973,1,1
"ZNF592",0.00115364197387217,-0.23327371695964,0.469,0.711,1
"RABAC1",0.00115403515155401,-0.482364186386506,0.46,0.658,1
"HARS2",0.00115447426819085,-0.409013878569692,0.15,0.355,1
"BRIX1",0.00115640735590073,-1.06936757417401,0.319,0.526,1
"MRPL20",0.00115882623495947,-0.602402115608017,0.558,0.75,1
"TDG",0.00115939524698443,0.178719122259822,0.478,0.697,1
"PET117",0.00115963147936929,-1.64308537548514,0.027,0.158,1
"GLOD4",0.00116162225555531,-0.729000908765222,0.398,0.579,1
"LAMTOR4",0.00116231901018398,-0.891985819919245,0.805,0.855,1
"TEX264",0.00116243071013857,-1.46093758043335,0.292,0.487,1
"GPATCH4",0.00116263295580767,-1.13656710803891,0.389,0.579,1
"GM2A",0.00116334186955983,-0.825535149959318,0.257,0.474,1
"RETREG2",0.00116674483085591,-0.360030080124644,0.442,0.632,1
"LYAR",0.00116806446101804,-1.48308561686494,0.177,0.368,1
"ZPBP",0.00117578223582785,0.576981968234681,0.708,0.447,1
"UBL4A",0.00117848252433049,-0.92090164518275,0.097,0.276,1
"MADD",0.00117942504238614,-0.538093398321366,0.628,0.816,1
"DIAPH2-AS1",0.00117957076968786,-2.19076279644344,0.221,0.408,1
"TMEM59",0.0011796045108925,-0.386047371440912,0.779,0.921,1
"RP11-555K12.4",0.00118116874866512,-0.997802414525244,0.204,0.421,1
"RC3H2",0.00118159441700925,-0.269091934292089,0.664,0.855,1
"HIF1AN",0.00118385331978568,-1.35352477034576,0.301,0.526,1
"PRAM1",0.00118462170776718,1.3393665223473,0.956,0.895,1
"RAD51",0.00119038717092657,-2.84731703468892,0.177,0.355,1
"BLOC1S4",0.00119297722481552,-1.03260245457209,0.124,0.316,1
"SMG5",0.00119333351190245,-1.20916153591705,0.593,0.763,1
