"Cell","mapping_error_score","mapping_error_QC","UMAP1_projected","UMAP2_projected","predicted_CellType","predicted_CellType_prob","predicted_Pseudotime"
"S5PL08-03G-570-BL",14.082998742567,"Pass",3.96814179420471,4.31801128387451,"MEP",0.733333333333333,1.8912878995583
"S5PL08-03I-570-BL",15.5126849888364,"Pass",4.70731592178345,-0.485943078994751,"Early GMP",0.7,3.184627
"S5PL08-03K-570-BL",8.49472650799866,"Pass",3.75111865997314,-2.78530192375183,"Pre-pDC",0.966666666666667,7.68197597133111
"S5PL08-03M-570-BL",8.44541472174135,"Pass",3.77806878089905,2.85125160217285,"MPP-MkEry",0.733333333333333,0.3565202
"S5PL08-03O-570-BL",12.2970984328152,"Pass",3.84809875488281,3.3163378238678,"MPP-MkEry",0.866666666666667,0.00099456835
"S5PL08-05A-570-BL",15.4298899415066,"Pass",1.86427891254425,-2.16214776039124,"Early GMP",0.419354838709677,6.362727
"S5PL08-05C-570-BL",10.6656078565203,"Pass",4.24918127059937,2.51665639877319,"LMPP",0.466666666666667,1.904863e-07
"S5PL08-05E-570-BL",13.2731120852423,"Pass",4.02150964736938,1.16561925411224,"LMPP",0.833333333333333,1.172107
"S5PL08-05G-570-BL",10.479869749975,"Pass",3.88567233085632,1.11126339435577,"LMPP",0.866666666666667,1.17617905398443
"S5PL08-05I-570-BL",10.9249500423738,"Pass",4.42953205108643,5.30716753005981,"MEP",1,2.815919
"S5PL08-05K-570-BL",11.5941293168202,"Pass",3.30433797836304,2.38836717605591,"MPP-MyLy",0.633333333333333,0.031186185
"S5PL08-05M-570-BL",12.178298830406,"Pass",4.15737342834473,2.12453818321228,"MPP-MkEry",0.4,0.00084558833115
"S5PL08-05O-570-BL",11.3651815166669,"Pass",3.93890714645386,0.526376903057098,"LMPP",0.7,2.074919
"S5PL08-07A-570-BL",14.7977471954308,"Pass",6.29502201080322,-1.30676651000977,"Early GMP",0.8,5.604535
"S5PL08-07C-570-BL",12.9850246291772,"Pass",7.97760105133057,-2.52000212669373,"Early GMP",0.866666666666667,8.38188
"S5PL08-07E-570-BL",9.42601086476429,"Pass",2.54737377166748,-1.65449726581573,"CLP",0.566666666666667,5.74538051196106
"S5PL08-07G-570-BL",13.6784332588696,"Pass",2.43903636932373,-1.62792658805847,"MLP",0.366666666666667,5.6322175
"S5PL08-07K-570-BL",11.0158776490714,"Pass",3.34131026268005,2.50242161750793,"MPP-MyLy",0.466666666666667,3.872959e-08
"S5PL08-07M-570-BL",11.7923920689593,"Pass",2.32691335678101,-1.93987202644348,"CLP",0.566666666666667,5.80807537956614
"S5PL08-07O-570-BL",12.0675933257502,"Pass",4.68388843536377,6.02147817611694,"MEP",0.9,3.947937
"S5PL08-09A-570-BL",14.5594553755234,"Pass",3.54410147666931,1.74853599071503,"LMPP",0.666666666666667,0.2274731
"S5PL08-09C-570-BL",12.8243979470952,"Pass",7.78032159805298,-2.55419898033142,"GMP-Neut",0.4,8.55451908610537
"S5PL08-09E-570-BL",14.8541759003044,"Pass",3.07236337661743,1.93704402446747,"MPP-MyLy",0.6,0.04719979
"S5PL08-09G-570-BL",12.1298628876716,"Pass",6.36930227279663,-1.07869744300842,"Early GMP",0.633333333333333,5.429231
"S5PL08-09I-570-BL",12.3884855996934,"Pass",3.60357904434204,2.84801292419434,"MPP-MkEry",0.433333333333333,0.3565202
"S5PL08-09K-570-BL",12.6506369226549,"Pass",4.92674446105957,6.0863151550293,"MEP",0.633333333333333,4.517612
"S5PL08-09O-570-BL",11.5071739311607,"Pass",3.7525269985199,2.39989042282104,"LMPP",0.433333333333333,1.833727e-07
"S5PL08-11A-570-BL",11.402962591254,"Pass",3.29364514350891,-0.384679764509201,"LMPP",0.733333333333333,4.364514
"S5PL08-11C-570-BL",11.5304782995243,"Pass",2.73033595085144,-1.7979838848114,"MLP",0.666666666666667,5.2817905
"S5PL08-11E-570-BL",9.4518691767518,"Pass",1.52551972866058,3.75829005241394,"HSC",1,5.007182e-07
"S5PL08-11G-570-BL",12.6466098873217,"Pass",6.52856874465942,5.97251749038696,"EoBasoMast Precursor",0.933333333333333,6.238299
"S5PL08-11I-570-BL",9.97153656041474,"Pass",4.2877049446106,0.389044910669327,"Early GMP",0.566666666666667,2.0845355
"S5PL08-11K-570-BL",11.4070707601009,"Pass",3.75294137001038,1.78771543502808,"LMPP",0.666666666666667,0.2948996
"S5PL08-11M-570-BL",11.6710978643543,"Pass",3.78244733810425,0.792474210262299,"LMPP",0.566666666666667,1.358011
"S5PL08-11O-570-BL",14.2841387056182,"Pass",4.29990673065186,1.37658846378326,"Early GMP",0.466666666666667,2.087791
"S5PL08-13A-570-BL",7.92059597664506,"Pass",4.03934574127197,1.93577468395233,"LMPP",0.633333333333333,0.3463511
"S5PL08-13C-570-BL",8.53152969186858,"Pass",4.24945259094238,0.692227125167847,"LMPP",0.633333333333333,1.9091005
"S5PL08-13E-570-BL",8.81574004964965,"Pass",4.49139261245728,0.221843287348747,"LMPP",0.633333333333333,2.642033
"S5PL08-13G-570-BL",10.0135139764084,"Pass",3.66510558128357,0.99589192867279,"LMPP",1,1.26091
"S5PL08-13I-570-BL",9.99980131073644,"Pass",3.71392583847046,1.43210732936859,"LMPP",0.838709677419355,0.1555173
"S5PL08-13K-570-BL",11.2199769650928,"Pass",3.95646905899048,0.563162922859192,"LMPP",0.8,2.1078615
"S5PL08-13M-570-BL",11.3881492084447,"Pass",3.45491456985474,1.66577744483948,"LMPP",0.9,0.270022
"S5PL08-13O-570-BL",10.3584000448765,"Pass",4.03739023208618,0.0677513182163239,"LMPP",0.7,2.664633
"S5PL08-15A-570-BL",8.42593489375257,"Pass",4.06035757064819,0.688186645507812,"LMPP",0.866666666666667,2.253371
"S5PL08-15C-570-BL",12.0621259135569,"Pass",4.0369930267334,4.05298614501953,"MPP-MkEry",0.7,1.022456
"S5PL08-15E-570-BL",12.9462634400583,"Pass",4.6218786239624,1.42928433418274,"Early GMP",0.3,2.695157
"S5PL08-15G-570-BL",11.9728379128312,"Pass",3.78875970840454,0.398015856742859,"LMPP",0.966666666666667,2.074919
"S5PL08-15I-570-BL",8.94489631763146,"Pass",2.47448396682739,-1.82431483268738,"CLP",0.633333333333333,5.924842
"S5PL08-15K-570-BL",11.4864095696797,"Pass",1.56709027290344,3.92246580123901,"HSC",1,0.001750844
"S5PL08-15M-570-BL",8.14984406941226,"Pass",4.35714435577393,0.799949884414673,"LMPP",0.666666666666667,1.602687
"S5PL08-15O-570-BL",9.6571899779373,"Pass",3.77811408042908,1.24342954158783,"LMPP",1,1.0592135
"S5PL08-17A-570-BL",9.77458537042772,"Pass",3.68945860862732,0.555166780948639,"LMPP",0.833333333333333,2.074919
"S5PL08-17C-570-BL",13.6030823729871,"Pass",3.65124678611755,2.0160346031189,"LMPP",0.7,0.2111371
"S5PL08-17E-570-BL",8.07403057170561,"Pass",7.53066205978394,0.396671056747437,"Cycling Progenitor",0.966666666666667,5.21634
"S5PL08-17G-570-BL",9.14530617269037,"Pass",3.90630102157593,0.454350620508194,"LMPP",0.866666666666667,2.074919
"S5PL08-17K-570-BL",11.2718004365243,"Pass",2.40797019004822,-1.66761922836304,"CLP",0.6,5.596611
"S5PL08-17M-570-BL",8.30391540104921,"Pass",4.45065355300903,0.391943484544754,"Early GMP",0.6,2.085667
"S5PL08-17O-570-BL",14.8886215626867,"Pass",3.84663224220276,2.35225820541382,"MPP-MyLy",0.366666666666667,1.825823e-07
"S5PL08-19M-570-BL",14.8091053660106,"Pass",8.35528182983398,-3.12997436523438,"GMP-Mono",0.466666666666667,8.38188
"S5PL08-19O-570-BL",16.9339166038866,"Pass",5.78978633880615,-9.88150501251221,"CD14 Mono",0.466666666666667,21.02357
"S5PL08-21C-570-BL",17.9978664728123,"Pass",4.46293830871582,-6.89885568618774,"cDC1",0.233333333333333,15.59154
"S5PL08-21O-570-BL",12.471624248393,"Pass",-10.2474565505981,-3.59563779830933,"NK",1,0
"S5PL08-23A-NOC156",6.84535160416218,"Pass",1.56512534618378,3.35471630096436,"HSC",1,0.002164784
"S5PL08-23C-NOC156",9.94163995036372,"Pass",7.38147449493408,1.11487984657288,"Cycling Progenitor",0.766666666666667,5.21634
"S5PL08-23E-NOC156",7.79783004358885,"Pass",1.55854749679565,-2.25958037376404,"Pre-ProB",0.7,6.6621495
"S5PL08-23G-NOC156",5.79678123754253,"Pass",4.13880681991577,1.48104691505432,"LMPP",0.533333333333333,2.087791
"S5PL08-23I-NOC156",8.87528140497442,"Pass",1.71355748176575,3.5496256351471,"HSC",1,0.168026789509738
"S5PL08-23K-NOC156",6.77510820425907,"Pass",2.48197889328003,3.20078587532043,"HSC",0.766666666666667,0.00070546135
"S5PL08-23M-NOC156",8.21701665161974,"Pass",3.19004607200623,3.57391500473022,"MPP-MkEry",0.733333333333333,0.1727749
"S5PL08-01B-570-BL",14.5832669998455,"Pass",6.86163854598999,-3.92022252082825,"GMP-Mono",0.866666666666667,10.2601909598636
"S5PL08-01D-570-BL",12.0534740155875,"Pass",7.17168235778809,1.09421801567078,"Cycling Progenitor",1,5.21634
"S5PL08-01J-570-BL",7.43240542092673,"Pass",4.09699630737305,2.35107350349426,"LMPP",0.666666666666667,1.770495e-07
"S5PL08-01L-570-BL",10.280697919415,"Pass",3.92578673362732,0.507796168327332,"LMPP",0.966666666666667,2.074919
"S5PL08-01N-570-BL",13.0472687675405,"Pass",3.47928595542908,2.17099618911743,"LMPP",0.5,0.5554929
"S5PL08-01P-570-BL",12.4910439530576,"Pass",3.89282536506653,2.40550851821899,"MPP-MyLy",0.366666666666667,1.446432e-07
"S5PL08-03B-570-BL",11.3323374410747,"Pass",4.60127019882202,0.570564925670624,"Early GMP",0.766666666666667,2.1822855
"S5PL08-03D-570-BL",12.3823552591941,"Pass",4.93937301635742,1.27221202850342,"Early GMP",0.5,2.8104085
"S5PL08-03F-570-BL",13.5872020620932,"Pass",3.64102864265442,0.744916319847107,"MPP-MyLy",0.4,1.26091
"S5PL08-03H-570-BL",12.1683029806852,"Pass",3.98074650764465,2.62211418151855,"MPP-MkEry",0.6,0.3565202
"S5PL08-03J-570-BL",12.135764819396,"Pass",4.19135808944702,3.01734852790833,"MPP-MkEry",0.6,0.0009945154
"S5PL08-03L-570-BL",12.7031944243372,"Pass",3.8121018409729,2.53880763053894,"LMPP",0.666666666666667,2.106415e-07
"S5PL08-03P-570-BL",13.1911158571461,"Pass",3.30494594573975,2.65515208244324,"LMPP",0.333333333333333,0.0404189
"S5PL08-05B-570-BL",12.9897275721008,"Pass",4.22428369522095,1.33361232280731,"LMPP",0.733333333333333,2.1089625
"S5PL08-05D-570-BL",12.3713100614311,"Pass",6.62202501296997,-0.87049412727356,"Early GMP",0.666666666666667,5.5989825
"S5PL08-05F-570-BL",12.7388274332076,"Pass",8.26529693603516,-2.6774046421051,"Early GMP",0.766666666666667,8.38188
"S5PL08-05H-570-BL",12.6659414412268,"Pass",2.79697060585022,2.83398056030273,"MPP-MyLy",0.366666666666667,0.011234595
"S5PL08-05J-570-BL",11.5435685074026,"Pass",4.65031433105469,1.21753239631653,"Early GMP",0.533333333333333,2.695157
"S5PL08-05L-570-BL",13.1619718672314,"Pass",5.42163324356079,5.55074834823608,"MEP",0.666666666666667,5.055737
"S5PL08-05N-570-BL",11.6892752045517,"Pass",3.31067490577698,2.77417016029358,"MPP-MyLy",0.5,0.073043935
"S5PL08-05P-570-BL",11.0211586259413,"Pass",7.62768459320068,-2.43102812767029,"Early GMP",0.8,8.15609253428629
"S5PL08-07B-570-BL",14.0015691140118,"Pass",3.46732759475708,2.67619872093201,"MPP-MyLy",0.5,0.22883275
"S5PL08-07F-570-BL",12.4921929259012,"Pass",3.82795882225037,2.84057521820068,"MPP-MkEry",0.5,0.3565203
"S5PL08-07H-570-BL",11.7877801814121,"Pass",3.3841986656189,3.8147976398468,"MPP-MkEry",0.733333333333333,0.2677334
"S5PL08-07J-570-BL",12.4671042232668,"Pass",3.44154381752014,-1.59503865242004,"MLP",0.4,4.721794
"S5PL08-07L-570-BL",12.4698448440969,"Pass",3.511967420578,1.75629663467407,"LMPP",0.666666666666667,0.25145545
"S5PL08-07N-570-BL",12.4180126134612,"Pass",3.58757495880127,2.5544593334198,"LMPP",0.5,0.3336203
"S5PL08-07P-570-BL",12.211380190695,"Pass",4.12694597244263,2.98577570915222,"MPP-MkEry",0.633333333333333,0.0009945553
"S5PL08-09B-570-BL",13.8073803220302,"Pass",4.28296089172363,0.796182155609131,"LMPP",0.566666666666667,1.59700737111016
"S5PL08-09D-570-BL",12.295462573609,"Pass",3.66936111450195,1.32687330245972,"LMPP",0.866666666666667,0.58242635
"S5PL08-09F-570-BL",12.1631367602722,"Pass",7.43765449523926,-2.68805527687073,"Early GMP",0.766666666666667,8.657187
"S5PL08-09H-570-BL",12.9927289952553,"Pass",4.28205728530884,3.06388926506042,"MPP-MkEry",0.533333333333333,0.00099447465
"S5PL08-09J-570-BL",10.2118055747073,"Pass",3.4902126789093,2.70758700370789,"MPP-MyLy",0.5,0.25715405
"S5PL08-09L-570-BL",17.7191530668721,"Pass",8.47920513153076,-2.54222512245178,"Early GMP",0.733333333333333,8.38187933072465
"S5PL08-09N-570-BL",13.9247768787438,"Pass",3.92343688011169,2.9894528388977,"MPP-MkEry",0.466666666666667,0.0009945628
"S5PL08-09P-570-BL",12.8304489171757,"Pass",4.34399795532227,2.67967820167542,"MPP-MkEry",0.566666666666667,0.00099478015
"S5PL08-11B-570-BL",6.94388747378757,"Pass",3.71403169631958,0.531641960144043,"LMPP",0.933333333333333,2.074919
"S5PL08-11D-570-BL",9.83405845528844,"Pass",3.94861340522766,2.18826103210449,"LMPP",0.9,4.00337471173629e-07
"S5PL08-11F-570-BL",9.2497596621444,"Pass",5.10479211807251,5.74599552154541,"MEP",1,4.115404
"S5PL08-11H-570-BL",12.2723547784964,"Pass",4.2101993560791,4.16465377807617,"MEP",0.5,1.891288
"S5PL08-11J-570-BL",9.83587369133584,"Pass",4.03766012191772,0.61146742105484,"LMPP",0.7,2.148178
"S5PL08-11L-570-BL",8.93989758852535,"Pass",4.71075582504272,5.07473516464233,"MEP",0.966666666666667,2.593283
"S5PL08-11N-570-BL",10.7380255610141,"Pass",3.3344612121582,0.841471970081329,"LMPP",1,1.26091
"S5PL08-11P-570-BL",14.1921740721079,"Pass",3.73187351226807,0.198542967438698,"LMPP",0.866666666666667,2.7950595
"S5PL08-13B-570-BL",9.49070865621912,"Pass",4.39431047439575,0.267051130533218,"Early GMP",0.7,2.30837
"S5PL08-13D-570-BL",10.9849137801241,"Pass",1.8110157251358,3.71090054512024,"HSC",1,0.0017507585
"S5PL08-13F-570-BL",15.5081608849252,"Pass",4.13117742538452,0.467886030673981,"Early GMP",0.666666666666667,2.074919
"S5PL08-13H-570-BL",8.9038750125435,"Pass",3.88075351715088,1.48288416862488,"LMPP",0.966666666666667,0.15551725
"S5PL08-13J-570-BL",9.28764291139175,"Pass",4.28969049453735,0.217981308698654,"LMPP",0.6,2.439176
"S5PL08-13L-570-BL",8.74368285482208,"Pass",3.89653325080872,1.31573605537415,"LMPP",0.933333333333333,1.181641
"S5PL08-13N-570-BL",8.09873310979575,"Pass",4.41032600402832,0.623592853546143,"LMPP",0.533333333333333,1.996734
"S5PL08-13P-570-BL",8.26579200936475,"Pass",3.90040922164917,0.805707573890686,"LMPP",0.7,1.3543
"S5PL08-15B-570-BL",13.2772117471717,"Pass",3.00016808509827,2.16827082633972,"MPP-MyLy",0.6,0.2395669
"S5PL08-15D-570-BL",9.33589356712076,"Pass",1.6609468460083,3.77620220184326,"HSC",1,0.0017507565
"S5PL08-15F-570-BL",8.80177570915963,"Pass",2.04353666305542,3.77812552452087,"HSC",1,0.1697984
"S5PL08-15H-570-BL",9.45119922403979,"Pass",1.53059196472168,3.84933423995972,"HSC",1,7.25587e-07
"S5PL08-15J-570-BL",10.6432180914809,"Pass",2.5955023765564,-1.57476019859314,"CLP",0.6,5.367134
"S5PL08-15N-570-BL",8.35049813578977,"Pass",4.37364196777344,0.754220485687256,"LMPP",0.633333333333333,1.6332455
"S5PL08-15P-570-BL",12.9510111647857,"Pass",4.40410232543945,0.232453629374504,"Early GMP",0.633333333333333,2.32533637003178
"S5PL08-17B-570-BL",11.4598181017704,"Pass",3.45181369781494,1.75994563102722,"LMPP",0.709677419354839,0.27872415
"S5PL08-17F-570-BL",13.9283747245719,"Pass",3.57380247116089,-0.325177013874054,"LMPP",0.6,4.1276635
"S5PL08-17H-570-BL",13.6994550746536,"Pass",3.6868679523468,2.4128270149231,"LMPP",0.5,2.260543e-07
"S5PL08-17J-570-BL",10.3369335524757,"Pass",3.61519026756287,1.39975488185883,"LMPP",0.866666666666667,0.60289615
"S5PL08-17L-570-BL",11.1258572830181,"Pass",4.09903383255005,0.806351244449615,"LMPP",0.866666666666667,1.3856665
"S5PL08-17N-570-BL",10.8322472603134,"Pass",4.16103506088257,0.977819085121155,"LMPP",0.933333333333333,1.37604
"S5PL08-17P-570-BL",10.2336738296136,"Pass",3.71146941184998,0.0195844769477844,"LMPP",0.8,4.36345494321406
"S5PL08-19F-570-BL",15.0579423211417,"Pass",7.9666109085083,-3.20722413063049,"Early GMP",0.4,8.5126085
"S5PL08-19H-570-BL",15.0488724543795,"Pass",5.22960233688354,0.617126047611237,"Early GMP",0.4,3.448652
"S5PL08-19P-570-BL",17.2309203071528,"Pass",4.79355716705322,5.48387765884399,"MEP",0.966666666666667,3.445772
"S5PL08-21H-570-BL",15.5744557792318,"Pass",-10.5715742111206,-3.57859206199646,"NK",1,0
"S5PL08-23B-NOC156",9.60361281793411,"Pass",-0.192798852920532,-2.37629842758179,"Large Pre-B",0.466666666666667,10.7911428487712
"S5PL08-23D-NOC156",9.37029043302453,"Pass",3.87911319732666,3.14624619483948,"MPP-MkEry",0.933333333333333,0.0009946114
"S5PL08-23F-NOC156",7.50574703392051,"Pass",2.05632257461548,2.90280270576477,"HSC",0.8,0.004862949
"S5PL08-23H-NOC156",10.0221090929374,"Pass",-0.54610151052475,-4.6603307723999,"Pro-B VDJ",1,10.11074
"S5PL08-23J-NOC156",9.43826960284837,"Pass",1.98218941688538,3.80224394798279,"HSC",1,0.15018475
"S5PL08-23L-NOC156",8.42930948801095,"Pass",1.9509664773941,2.83268594741821,"HSC",0.966666666666667,0.004862976
"S5PL08-23N-NOC156",6.9096201543667,"Pass",3.120201587677,3.91926407814026,"MPP-MkEry",0.9,0.4960811
"S5PL09-01E-570-BL",13.5010896326642,"Pass",8.22688579559326,-2.6224148273468,"Early GMP",0.733333333333333,8.38188
"S5PL09-01G-570-BL",9.8784927515884,"Pass",3.8811182975769,1.44701135158539,"LMPP",0.766666666666667,0.1555173
"S5PL09-01I-570-BL",7.78324421995111,"Pass",5.180908203125,10.2480506896973,"CFU-E",0.566666666666667,10.82567
"S5PL09-01K-570-BL",11.3573813792959,"Pass",3.82056307792664,2.36512470245361,"LMPP",0.566666666666667,2.272399e-07
"S5PL09-01M-570-BL",12.4354290234024,"Pass",3.85834956169128,2.16081786155701,"LMPP",0.67741935483871,0.0072110745
"S5PL09-01O-570-BL",12.9556215438579,"Pass",3.78459715843201,3.92004680633545,"MPP-MkEry",0.6,0.76215405
"S5PL09-03A-570-BL",10.2095884164165,"Pass",4.29866933822632,2.52174258232117,"MPP-MkEry",0.633333333333333,2.414671e-07
"S5PL09-03C-570-BL",9.3997012061742,"Pass",4.14194297790527,1.37079131603241,"LMPP",0.833333333333333,2.087791
"S5PL09-03E-570-BL",13.050611618147,"Pass",4.51269769668579,5.39682292938232,"MEP",1,3.0952825
"S5PL09-03G-570-BL",11.3098704641014,"Pass",5.3809289932251,-0.4848652780056,"Early GMP",1,4.485811
"S5PL09-03I-570-BL",13.0181084326328,"Pass",4.42136812210083,0.180607125163078,"Early GMP",0.566666666666667,2.3970525
"S5PL09-03K-570-BL",12.6542620367974,"Pass",6.20548248291016,-1.15235877037048,"Early GMP",1,5.403834
"S5PL09-03M-570-BL",14.2505865958648,"Pass",3.60141086578369,2.06504273414612,"LMPP",0.466666666666667,0.1778287
"S5PL09-03O-570-BL",13.7215098033978,"Pass",7.27311420440674,0.391233265399933,"Cycling Progenitor",1,5.21634
"S5PL09-05A-570-BL",11.1678177603616,"Pass",3.84501671791077,2.33197784423828,"MPP-MkEry",0.466666666666667,2.019471e-07
"S5PL09-05C-570-BL",12.1993908814513,"Pass",7.34326839447021,-2.51208543777466,"Early GMP",0.966666666666667,8.2374531146969
"S5PL09-05E-570-BL",12.1295535892651,"Pass",3.57077789306641,2.64436173439026,"MPP-MkEry",0.5,0.3312669
"S5PL09-05G-570-BL",11.6345376097591,"Pass",4.52305316925049,5.90895080566406,"MPP-MkEry",0.266666666666667,3.330223
"S5PL09-05I-570-BL",11.5359269557969,"Pass",4.84987545013428,1.12542295455933,"Early GMP",0.387096774193548,2.7676575
"S5PL09-05K-570-BL",14.6881687585649,"Pass",5.68022394180298,-0.240515545010567,"Early GMP",0.833333333333333,3.810876
"S5PL09-05M-570-BL",13.0517843695586,"Pass",3.75234770774841,4.09896993637085,"MPP-MkEry",0.6,1.002914
"S5PL09-05O-570-BL",13.2941786048053,"Pass",4.56103324890137,1.77549564838409,"Early GMP",0.3,2.087791
"S5PL09-07A-570-BL",12.1521982583798,"Pass",3.96771860122681,1.89572870731354,"LMPP",0.733333333333333,0.34635115
"S5PL09-07C-570-BL",16.1864730250194,"Pass",5.46912097930908,-1.00124943256378,"Early GMP",0.6,4.27827
"S5PL09-07E-570-BL",12.152715265774,"Pass",3.5972683429718,1.50970149040222,"LMPP",0.866666666666667,0.69352185
"S5PL09-07G-570-BL",14.5865922542875,"Pass",3.65731334686279,2.54403352737427,"MPP-MkEry",0.366666666666667,0.35652015
"S5PL09-07I-570-BL",11.1643431888367,"Pass",5.22940254211426,0.0465490706264973,"Early GMP",0.866666666666667,3.442078
"S5PL09-07M-570-BL",13.709762784752,"Pass",7.6265435218811,-2.73747777938843,"Early GMP",0.733333333333333,8.198877
"S5PL09-07O-570-BL",14.5180483029789,"Pass",3.95108413696289,2.67874598503113,"MPP-MkEry",0.433333333333333,0.3565202
"S5PL09-09A-570-BL",10.4654249948189,"Pass",3.96971583366394,3.8723406791687,"MPP-MkEry",0.6,1.02245543886103
"S5PL09-09C-570-BL",13.1076207259208,"Pass",4.13906335830688,2.65067744255066,"MPP-MkEry",0.433333333333333,0.3565202
"S5PL09-09I-570-BL",11.9778161756538,"Pass",6.2072811126709,-1.32657933235168,"Early GMP",0.967741935483871,5.6011455
"S5PL09-09K-570-BL",9.92929827745829,"Pass",4.55658578872681,4.98487949371338,"MEP",1,2.368802
"S5PL09-09M-570-BL",15.6175374816478,"Pass",-6.96263837814331,12.9378347396851,"Early ProMono",0.566666666666667,0
"S5PL09-11C-570-BL",12.7984561481258,"Pass",5.82756614685059,0.930677115917206,"Cycling Progenitor",0.933333333333333,3.5978165
"S5PL09-11E-570-BL",15.0169210153884,"Pass",6.19742107391357,-1.12358283996582,"Early GMP",0.866666666666667,5.3938765
"S5PL09-11G-570-BL",9.97177617335486,"Pass",4.68926191329956,0.489542633295059,"Early GMP",0.645161290322581,2.45434571322241
"S5PL09-11I-570-BL",12.1673069592487,"Pass",3.49523735046387,1.94741749763489,"LMPP",0.8,0.3947236
"S5PL09-11K-570-BL",8.12180921683947,"Pass",1.2646107673645,3.78149724006653,"HSC",1,6.216494e-07
"S5PL09-11M-570-BL",7.7985517507451,"Pass",4.33988380432129,0.200930669903755,"Early GMP",0.533333333333333,2.4174435
"S5PL09-11O-570-BL",8.56703770079279,"Pass",3.6722776889801,1.48294031620026,"LMPP",0.9,0.63479425
"S5PL09-13A-570-BL",10.0180998660513,"Pass",4.12465667724609,0.731673359870911,"LMPP",0.7,2.253371
